cell_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,DMSO_TF,Drug
file2_cell1194,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1195,0.6614473798245717,0.3688934223796485,0.059644366,1.1942947765765852,-0.084735102,-0.604371502,1.0401415902550422,1.5307675088350576,-1.384527684,-3.569095945,2.7001569034683026,-1.406422316,-5.230983514,5.132003816994685,-0.192153845,3.874682717845122,0.79821605,0.6512670666175184,3.2787582732759852,1.419644677025049,8.454134780206081,-4.223788171,-0.12521866,15.996636613267446,3.942224198914597,-1.427673375,-2.088602796,-14.71936822,-19.95271749,14.57450105512709,18.81612938878873,24.408540243639578,-15.28299101,3.540911598125675,-23.27758426,20.435471547181375,10.545605118446117,-3.571085807,-5.41343041,-1.686335764,-11.658344,29.886409569598143,2.5246994502024136,16.218234218618665,10.147947560830461,4.957828886,-33.31154307,-12.07050971,-15.92774971,3.1329903095226497,nan,2
file2_cell1196,-0.016652345,-0.063063873,-0.077581981,-0.103094098,-0.009731879,-0.016132827,-0.058148131,-0.073809366,-0.11539512,0.0376498,0.11502255888547654,-0.043781838,-0.096617236,0.20798092093365894,0.10207798159798719,-0.096022549,-0.314432095,-0.317413634,0.881022711,-0.277157385,-0.658845134,0.120244266,1.277926125534268,-1.769460267,4.623899040738755,-0.352103457,0.19943079547318554,1.6716583587966751,-0.255215266,0.8353731142893179,-0.348451668,0.22177242260887542,0.6266110653884267,0.093075767,0.27975112776921385,-0.215481628,0.06762992,-0.177418073,-0.146402628,-0.125240917,-0.10903249,0.27163358230576057,0.40036054685364286,-0.1325206,0.09576343,-0.280057562,0.13998058489566206,0.02217287,-0.237023881,-0.07475269,nan,2
file2_cell1197,-0.031242447,-0.032532446,-0.043345406,-0.03693172,0.060989427302983255,-0.089220595,-0.162744924,-0.10377487,0.11446980517056891,-0.113166063,-0.234584655,-0.06637886,0.089181576,0.26996039152050927,-0.287869644,-0.028725733,-0.063501212,-0.570031914,-0.06884454,-0.491384023,0.393591446,-0.000960159,0.6092931901320456,-0.767290414,0.3080204929324855,0.40715384062238646,0.5397306349929728,-0.872076659,0.7326064422672581,0.081907051,0.34903674986953637,-0.602930627,-0.255785935,0.19118600932723304,0.031876634474711486,-0.02175334,-0.40373245,0.12516599988335905,-0.078768608,1.0164370424081877,-0.695292813,0.36184041315615434,0.6830586573005447,-0.18421201,0.8396852557855538,-0.246134368,0.6963184959485306,-0.473373541,1.1923783137313737,0.7920766075164557,nan,2
file2_cell1198,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1199,-0.035137652,-0.068077748,0.041474112,-0.080560591,0.04792678,-0.039426613,-0.027327406,-0.047217484,-0.037334514,-0.026362468,-0.013871147,-0.05011113,-0.062985602,-0.073739318,-0.115635017,-0.03301085,0.02923502,-0.045338434,-0.102284374,-0.197707339,0.025061689,0.007385193,-0.108991865,-0.062462669,-0.035516277,0.01475051,0.012632007,-0.041637441,0.015219153731247605,-0.087974503,0.039724098,-0.011450777,-0.051873465,-0.134693522,0.017106736,0.048263781,-0.020676491,0.020293995418056755,0.077781971,-0.058608118,-0.064714804,0.080856791,0.042394244,0.071528343,0.018827283934082603,0.059353401,-0.051691588,-0.079805328,0.046912775,0.029275855414852277,nan,2
file2_cell12,-0.0248848,-0.040953057,-0.008251719,-0.082703603,-0.017751565,-0.027919172,0.00242434,-0.087701472,-0.022310919,-0.036560899,-0.056723757,-0.029525973,-0.043274832,-0.048720476,-0.027189432,-0.065058065,0.008879858,-0.043044778,-0.053642249,-0.074790008,0.000744476,-0.004646321,0.005330827,-0.014971206,-0.029474115,-0.077608612,0.006864856,-0.092852821,-0.021064727,0.058702014,-0.069838939,-0.10415406,0.021906023,-0.047629078,-0.013377183,-0.015318024,-0.064799118,0.007431397,-0.12203969,-0.007224434,-0.076601831,-0.023046039,-0.088574296,-0.043802785,-0.002765342,0.008714898,-0.110418701,-0.062523619,2.1135049242890202e-05,-0.039771859,nan,2
file2_cell120,-0.013536895,-0.048306519,-0.041262825,-0.068779274,-0.0150947,-0.003033536,-0.081854082,-0.095344893,0.009414605,0.02105602,-0.107645868,-0.136401409,-0.087022939,-0.215439388,-0.082900386,-0.322912216,-0.036487865,-0.045921358,-0.263128223,0.6602903530980107,0.19053330915559136,-0.035200545,0.070288945,0.20096431098125114,-0.129598837,-0.685743538,-0.107810118,0.055147813,0.16083008588688585,0.5888591070058482,-0.940707065,1.240815218669365,-1.031537738,-0.075050931,-0.073162412,-0.66780182,-0.184395245,-0.391135768,-0.168842187,0.15220278350019883,0.23256792180727848,0.35020469060462567,-0.418683488,-0.394516957,0.14580228415611649,0.2596818255902549,0.058025198,0.5269226747860795,0.9566895596184082,-0.251912464,nan,2
file2_cell1200,0.019308015078451427,-0.11028522,-0.102442861,-0.325573281,0.22617295747702854,0.042403622192634355,-0.17826125,-0.073186438,-0.255625454,-0.233613653,-0.03514838,0.10173853936897571,-0.028172693,0.10173369170157966,0.23822538867218288,1.483733112101495,-1.128052637,0.11227976682841241,-0.580057899,0.2408181313394233,0.49719672908984264,-1.151093491,-0.86398252,0.2382841834879112,-2.287883133,-0.927751996,0.5163817886998541,2.1395154105361347,-0.777471865,-0.920274881,2.373235481330329,0.790553231,-1.023606397,3.2787324494885706,-0.541829628,-0.323006717,0.6809731581497278,1.9609033378517329,1.784801391447048,1.605777655028676,-0.324165974,0.8143751089021564,1.6470645871754266,1.2514721000043925,1.3465709696971098,-2.023712294,-5.479413662,0.052497257320662155,-5.466746409,-3.998859935,nan,2
file2_cell1201,0.039173758,-0.259241031,-0.371664533,-0.439168015,0.16599664051780078,-0.120375929,0.007289139,-0.438565867,-0.522229936,0.025743001,-0.091688576,-0.237651307,-0.420194946,0.9009016593012812,0.10915083096944343,0.020358284051727075,-0.737742504,0.6554731330260144,1.565854196547887,-1.472985847,2.965724150663748,0.29146146202309964,-0.077910579,0.6433638412317053,-1.181441992,0.078375714,0.081985894,-2.261457846,-1.118374555,-3.739066338,2.201931347273019,-6.960592418,1.0021157731247377,-2.526892482,0.9952861776802225,-1.524576565,-0.744259373,-1.145134592,-0.944227228,2.8421754427924535,-0.773450694,1.5380492079271082,0.3395897223050906,2.7281456794161887,-0.610565068,-9.016531322,-2.486981038,1.5321280379871491,6.89515642,-1.728295656,nan,2
file2_cell1202,-0.017560177,-0.035239147,0.004673148,-0.057424932,0.002034342,-0.017838113,-0.004633244,-0.053326655,-0.014644995,-0.011924283,-0.011125808,-0.056992731,-0.043862735,-0.033195242,-0.046786822,-0.04805493,0.017618736690250523,-0.029053805,-0.052586626,-0.091554487,0.020515018,-0.016153345,-0.029262196,-0.057939417,-0.013598526,-0.016447967,0.028224244,-0.035465849,-0.000983607,-0.030722738,-0.018150303,-0.005308561,-0.009509463,-0.063937145,-0.012672903,0.017092734041468913,-0.00349728,0.006682322,0.008633346,-0.008711235,-0.020580785,0.030867058393183985,0.009012821,-0.003020781,-0.013163925,0.023152677,-0.020161791,-0.022976778,0.02877456,-0.000412444,nan,2
file2_cell1203,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1204,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1205,-0.01980694,-0.035080823,-0.007966981,-0.07121172,-0.013763948,-0.021702383,-0.007705628,-0.073960697,-0.016095929,-0.014506114,-0.026982385,-0.081368546,-0.062452681,-0.025264061,-0.052093128,-0.036903546,0.010979841315851715,-0.046323984,-0.027225405,-0.05306765,-0.011378968,-0.025123159,0.016777025,-0.074321652,0.010217650926461383,-0.014813444,0.045003427,-0.04135072,-0.019186115,-8.18E-06,-0.020423287,-0.003384181,0.024299377072238833,-0.07365602,-0.016444281,-0.009250107,0.004227932,0.004177607,-0.006506276,-0.010033306,-0.037904672,0.014112160784462433,0.023440333,-0.008583671,-0.049267858,0.00560777,-0.039728933,-0.003827854,0.029963163252333124,-0.001924327,nan,2
file2_cell1206,-0.030277792,-0.046505343,-0.009159295,-0.093583185,-0.017417246,-0.035385885,-0.011190682,-0.095566625,-0.028010306,-0.037289549,-0.064828605,-0.05578263,-0.067206253,-0.04269084,-0.052449877,-0.033744205,0.003591411,-0.061743333,-0.02937779,-0.049683025,-0.036930853,-0.008924287,0.032546442,-0.037648193,0.000184197,-0.048959848,0.023301008,-0.082285055,-0.032834591,0.060164165,-0.041682373,-0.078160976,0.04247804,-0.074272971,-0.004430605,-0.033939753,-0.043856189,0.00548617,-0.087479253,-0.023605905,-0.092717708,-0.018444395,-0.041907643,-0.01939493,-0.037533032,-0.002840442,-0.11761717,-0.040946491,0.010444136891004253,-0.022783578,nan,2
file2_cell1207,-0.000748704,-0.012971199,-0.024470957,-0.143833852,-0.173255147,-0.151134267,0.043807353,-0.244578914,-0.130770531,-0.184911822,-0.16594212,-0.151065318,0.006667066,-0.172627535,-0.266505595,0.038828596,0.34728180853715407,-0.63486247,0.16763182190677547,-0.756454471,-0.162765682,0.5775149166371863,-0.336885081,-0.132783797,-1.001526709,2.0261001650437787,-0.36499407,1.2323672012267926,4.3682191138085615,2.564671119167457,1.0341511749148196,-1.533830251,-0.605835518,0.45814710100666445,1.3117198734234115,-1.462488298,1.2671568888523952,0.10939476124861197,1.1855549754086299,-0.17379279,-0.866934266,0.47351038927156613,0.9030742214522841,-0.1088121,2.142402102,-0.134275292,-2.29107059,0.1286802541488826,1.1316543194487318,0.30041683596146707,nan,2
file2_cell1208,-0.020621682,-0.039533878,-0.014090466,-0.072767462,-0.007261153,-0.02353464,-0.028508872,-0.011421869,-0.010596358,-0.024232957,-0.024177822,-0.080249315,-0.053333289,-0.028839647,-0.072872053,-0.091866077,0.022607524398536933,-0.054562665,-0.053392812,-0.109040676,-0.004408999,0.019604323298463015,0.022600800356447303,-0.069183466,-0.069057546,-0.005464964,0.035012848907189933,0.004231706,-0.005190029,-0.039080935,-0.032670579,-0.026417113,0.030523291635684145,-0.125414443,-0.031324159,0.013162818241476436,-0.011930229,-0.00375706,-0.020895393,0.013087297905745705,-0.048713019,-0.013589059,-0.009914621,-0.077795951,-0.007764186,0.038639178,0.043461311585840025,-0.066099781,-0.021718464,-0.045788384,nan,2
file2_cell1209,-0.03068252,-0.048701841,-0.019924898,-0.091283424,-0.018242777,-0.040387658,-0.07794504,0.034646053335758945,-0.02007203,-0.033980313,-0.049393749,-0.070361973,-0.079774479,-0.025262252,-0.105033163,-0.058197166,0.008228168,-0.078204135,-0.022287515,-0.057549578,-0.085833457,0.058182765185214216,0.093178977,-0.046188736,-0.090153352,0.020050087672538776,0.042916199,0.040295596693818186,-0.017589922,0.035213663,-0.032859203,-0.048505714,0.10971175713042307,-0.165458643,-0.03033925,0.007501205,-0.021797014,-0.00325455,-0.018817826,-0.001983672,-0.089611756,-0.04620298,-0.024462958,-0.02886626,-0.075880574,-0.028897113,0.10985050933649201,-0.091204155,-0.138671406,-0.120991802,nan,2
file2_cell121,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1210,-0.03301876,-0.057673323,0.032303168,-0.067143479,0.038231682088539665,-0.036756976,-0.031521645,-0.038819364,-0.0339064,-0.025660628,-0.021830607,-0.03807362,-0.057996348,-0.052492436,-0.092718966,-3.60E-05,0.015545063073631947,-0.042842017,-0.059674794,-0.124109247,-0.009881321,0.008737261,-0.065312223,-0.041221314,-0.010773438,0.018511361925170087,0.008118141,-0.029600385,0.004969764,-0.05353671,0.035517283,-0.009871571,-0.029319487,-0.102569835,0.026872506282170906,0.018058908,-0.012386875,0.009308876,0.060372879,-0.054369534,-0.059925359,0.056037655,0.029572936,0.058348731,0.003376056,0.032187191,-0.051949024,-0.049319,0.034346553,0.025851157,nan,2
file2_cell1211,-0.026097304,-0.041712806,-0.00888779,-0.084203408,-0.014414363,-0.030214786,-0.018036738,-0.084666496,-0.02294888,-0.020523176,-0.041782295,-0.093480034,-0.080280089,-0.025275942,-0.069783546,-0.014316774,0.005507695,-0.063083669,-0.01083583,-0.034752011,-0.043813825,-0.024187449,0.039556948,-0.081257368,0.028460512915754292,-0.003104894,0.051210015876032154,-0.043884312,-0.03068894,0.015561076180089875,-0.005941471,-0.003351224,0.043031918,-0.092373489,-0.007304333,-0.028197901,0.007195961,0.003138391,-0.002000979,-0.024731639,-0.06239026,0.009446573,0.040160803,0.005812035,-0.070660066,-0.004488076,-0.063579741,0.002233716,0.032507119,0.00487093,nan,2
file2_cell1212,-0.013133535,-0.117705003,0.042190556,-0.065658957,-0.055387533,-0.043761835,0.039846606277955915,-0.031219706,-0.095899836,0.026518310150910652,0.17443120185069605,-0.187244593,-0.110618217,0.17746340860587295,0.2209982454501031,-0.120417178,-0.571521398,-0.260089729,-0.285920867,0.9045604762782633,-2.374000104,2.8806538805047284,0.027111647444279095,0.7426774370350538,0.20399463362507844,-0.924126483,-0.4552986,0.24152822016337896,-0.513003616,-1.177226767,1.0606979388999738,-0.668884537,-0.862603628,-0.932314308,0.29273968474158674,-0.031985674,0.255718498,0.2710176008660019,1.433519569024325,0.5506485311421078,0.8293954097966095,0.16844224071418973,0.2749131819012756,1.0147190955283552,-0.170874652,0.6255586009981977,-0.521756529,-0.854945085,1.1672184565828998,0.2939177781467345,nan,2
file2_cell1213,-0.025424415,-0.021140124,-0.017894365,-0.120794857,0.008853319,-0.034942495,-0.008229278,-0.092553499,-0.039206084,-0.055343275,0.003502728,-0.156383913,-0.046396221,-0.026522396,-0.069605285,-0.143211947,0.034923579,-0.047702734,-0.048697384,-0.190674836,0.072530449,-0.091737302,-0.013734683,-0.163725294,-0.056028525,-0.077723834,0.12897709197357893,-0.032383433,0.21670675261919833,0.010955155287132933,-0.063555385,-0.118165132,0.011414566975890023,-0.015568533,-0.153793009,0.1400918211485901,-0.070371303,-0.022366837,0.1086481728520864,0.10347301133339025,0.020338692,0.098720526,0.058063104162942976,-0.020866132,0.067386085,0.051303346,0.12855475467977248,0.10309237097925666,0.059011048,-0.138484183,nan,2
file2_cell1214,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1215,-0.057977657,-0.123330739,-0.024244769,-0.065163534,-0.064482599,0.021504315707639995,-0.127273163,-0.054453842,-0.110388582,0.002718813,-0.062536038,0.9659968248181897,0.081114862,-0.284898992,-0.502452635,3.9135692295429974,-0.067732024,-0.115810136,0.4517102182921421,-0.040258981,0.2817379716584407,0.066929355,-0.02986104,0.4041163469154957,-0.168589707,0.23042687752920385,-0.102508092,-0.409551782,0.20848890234031656,0.513325372,-0.20992588,-0.306727892,-0.459731555,0.6425024322616686,0.12361094113746267,0.4690504925290524,-1.523478623,0.26909641539313445,-0.103774649,-0.698597612,0.12630020999268032,0.3311197564631976,0.1051943283814793,0.16960262027317446,2.363800742,-1.374421228,0.5121530401444361,-1.043660658,0.5112962477983813,-0.72257768,nan,2
file2_cell1216,-0.013551812,-0.028485989,-0.00705133,-0.058292806,-0.013117176,-0.013237662,0.002567611,-0.063314866,-0.009281365,-0.008522756,-0.012265378,-0.069324901,-0.044725134,-0.025252247,-0.034501805,-0.059363797,0.016421335,-0.02965818,-0.043523173,-0.071280694,0.020874204438903955,-0.026053627,-0.005875296,-0.067424786,-0.007923023,-0.026456408,0.038831604,-0.03883132,-0.007747724,-0.015490221,-0.034823982,-0.003416954,0.005671767,-0.055043398,-0.025533032,0.00959155,0.001276528,0.005211002,-0.010986337,0.004582693,-0.013556241,0.018751613717751175,0.006813522,-0.02289874,-0.027995479,0.015647064,-0.016011727,-0.00985547,0.027433457657317358,-0.008681521,nan,2
file2_cell1217,-0.021551845,-0.037286576,-0.007898693,-0.075524551,-0.016388622,-0.023601439,0.002466475,-0.080529535,-0.018479014,-0.02831507,-0.043648846,-0.04123057,-0.043701356,-0.041818627,-0.029339952,-0.063383419,0.011097755967751274,-0.039107869,-0.050666296,-0.073757942,0.006664494,-0.010942066,0.002035181,-0.030397452,-0.023136084,-0.062565092,0.016266062,-0.07696546,-0.017148286,0.036882576,-0.059541275,-0.074527953,0.017131637313170103,-0.04980958,-0.016952136,-0.007992286,-0.045366714,0.006778393,-0.089379645,-0.003752037,-0.058060546,-0.01075363,-0.060521379,-0.037655046,-0.010185356,0.010753601607708359,-0.082654244,-0.04703427,0.008082915,-0.030628399,nan,2
